,Course,Section,Building Code,Room Number,Meeting Days,Start Time,Finish Time
5151,PHYS103,0601,PHY,3220,F,2:00pm,3:50pm
5152,PHYS103,0701,PHY,3220,W,3:00pm,5:00pm
5153,PHYS103,0801,PHY,3220,W,1:00pm,2:50pm
5154,PHYS105,0102,PHY,1410,TuTh,12:30pm,1:45pm
5155,PHYS105,0104,PHY,1410,TuTh,12:30pm,1:45pm
5156,PHYS105,0105,PHY,1410,TuTh,12:30pm,1:45pm
5157,PHYS115,0101,PHY,3316,MWF,1:00pm,2:50pm
5158,PHYS115,0201,PHY,3316,MWF,9:00am,10:50am
5159,PHYS121,0201,PHY,1412,MWF,12:00pm,12:50pm
5160,PHYS121,0202,PHY,1412,MWF,12:00pm,12:50pm
5161,PHYS121,0203,PHY,1412,MWF,12:00pm,12:50pm
5162,PHYS121,0204,PHY,1412,MWF,12:00pm,12:50pm
5163,PHYS121,0206,PHY,1412,MWF,12:00pm,12:50pm
5164,PHYS121,0401,PHY,1410,Tu,7:00pm,8:50pm
5165,PHYS121,0402,PHY,1410,Tu,7:00pm,8:50pm
5166,PHYS121,0403,PHY,1410,Tu,7:00pm,8:50pm
5167,PHYS121,0404,PHY,1410,Tu,7:00pm,8:50pm
5168,PHYS121,0405,PHY,1410,Tu,7:00pm,8:50pm
5169,PHYS121,SEF1,PHY,1410,Tu,7:00pm,8:50pm
5170,PHYS122,0101,PHY,1410,MWF,1:00pm,1:50pm
5171,PHYS122,0102,PHY,1410,MWF,1:00pm,1:50pm
5172,PHYS122,0105,PHY,1410,MWF,1:00pm,1:50pm
5173,PHYS122,0401,PHY,1201,MW,6:00pm,7:15pm
5174,PHYS122,0402,PHY,1201,MW,6:00pm,7:15pm
5175,PHYS122,SEF1,PHY,1201,MW,6:00pm,7:15pm
5176,PHYS131,0101,ESJ,1202,MWF,10:00am,10:50am
5177,PHYS131,0102,ESJ,1202,MWF,10:00am,10:50am
5178,PHYS131,0103,ESJ,1202,MWF,10:00am,10:50am
5179,PHYS131,0104,ESJ,1202,MWF,10:00am,10:50am
5180,PHYS131,0107,ESJ,1202,MWF,10:00am,10:50am
5181,PHYS131,0108,ESJ,1202,MWF,10:00am,10:50am
5182,PHYS131,0201,ESJ,1224,TuTh,2:00pm,3:15pm
5183,PHYS131,0202,ESJ,1224,TuTh,2:00pm,3:15pm
5184,PHYS131,0203,ESJ,1224,TuTh,2:00pm,3:15pm
5185,PHYS131,0204,ESJ,1224,TuTh,2:00pm,3:15pm
5186,PHYS131,0205,ESJ,1224,TuTh,2:00pm,3:15pm
5187,PHYS131,0206,ESJ,1224,TuTh,2:00pm,3:15pm
5188,PHYS131,0208,ESJ,1224,TuTh,2:00pm,3:15pm
5189,PHYS132,0101,PHY,1412,MWF,11:00am,11:50am
5190,PHYS132,0103,PHY,1412,MWF,11:00am,11:50am
5191,PHYS132,0104,PHY,1412,MWF,11:00am,11:50am
5192,PHYS132,0105,PHY,1412,MWF,11:00am,11:50am
5193,PHYS132,0201,PHY,1412,TuTh,12:30pm,1:45pm
5194,PHYS132,0203,PHY,1412,TuTh,12:30pm,1:45pm
5195,PHYS132,0204,PHY,1412,TuTh,12:30pm,1:45pm
5196,PHYS161,0101,PHY,1410,MWF,3:00pm,3:50pm
5197,PHYS161,0103,PHY,1410,MWF,3:00pm,3:50pm
5198,PHYS161,0104,PHY,1410,MWF,3:00pm,3:50pm
5199,PHYS161,0201,PHY,1410,TuTh,11:00am,12:15pm
5200,PHYS161,0202,PHY,1410,TuTh,11:00am,12:15pm
5201,PHYS161,0203,PHY,1410,TuTh,11:00am,12:15pm
5202,PHYS161,0204,PHY,1410,TuTh,11:00am,12:15pm
5203,PHYS161,0301,PHY,1410,MWF,10:00am,10:50am
5204,PHYS161,0302,PHY,1410,MWF,10:00am,10:50am
5205,PHYS161,0303,PHY,1410,MWF,10:00am,10:50am
5206,PHYS161,0304,PHY,1410,MWF,10:00am,10:50am
5207,PHYS165,0101,PLS,1129,TuTh,9:30am,10:45am
5208,PHYS170,0101,PHY,4221,W,12:00pm,12:50pm
5209,PHYS171H,0201,PHY,1201,MWF,9:00am,9:50am
5210,PHYS174,0102,PHY,3115,W,2:00pm,3:50pm
5211,PHYS174,0103,PHY,3115,Th,2:00pm,3:50pm
5212,PHYS174,0105,PHY,3115,W,12:00pm,1:50pm
5213,PHYS174,0106,PHY,3115,W,10:00am,11:50am
5214,PHYS174,0107,PHY,3115,Tu,2:00pm,3:50pm
5215,PHYS174,0108,PHY,3115,W,4:00pm,5:50pm
5216,PHYS199M,0101,PHY,1410,MW,4:00pm,5:15pm
5217,PHYS199M,0102,PHY,1410,MW,4:00pm,5:15pm
5218,PHYS199M,0103,PHY,1410,MW,4:00pm,5:15pm
5219,PHYS199M,0104,PHY,1410,MW,4:00pm,5:15pm
5220,PHYS199M,0105,PHY,1410,MW,4:00pm,5:15pm
5221,PHYS260H,0301,PHY,1412,TuTh,2:00pm,3:15pm
5222,PHYS270,0101,PHY,1410,TuTh,5:00pm,6:15pm
5223,PHYS270,0102,PHY,1410,TuTh,5:00pm,6:15pm
5224,PHYS270,0103,PHY,1410,TuTh,5:00pm,6:15pm
5225,PHYS270,0104,PHY,1410,TuTh,5:00pm,6:15pm
5226,PHYS270,0301,PHY,1410,MWF,12:00pm,12:50pm
5227,PHYS270,0302,PHY,1410,MWF,12:00pm,12:50pm
5228,PHYS270,0303,PHY,1410,MWF,12:00pm,12:50pm
5229,PHYS270,0304,PHY,1410,MWF,12:00pm,12:50pm
5230,PHYS272H,0101,PHY,1204,TuTh,12:30pm,1:45pm
5231,PHYS272H,0201,PHY,1402,TuTh,2:00pm,3:15pm
5232,PHYS273H,0101,PHY,1201,TuTh,12:30pm,1:45pm
5233,PHYS274,0101,KEY,1117,MWF,12:00pm,12:50pm
5234,PHYS275,0101,PHY,3104,M,2:00pm,5:50pm
5235,PHYS275,0201,PHY,3104,W,2:00pm,5:50pm
5236,PHYS275,0301,PHY,3104,Tu,2:00pm,5:50pm
5237,PHYS275,0401,PHY,3104,Th,2:00pm,5:50pm
5238,PHYS276,0101,PHY,3120,M,2:00pm,5:50pm
5239,PHYS276,0201,PHY,3120,Tu,2:00pm,5:50pm
5240,PHYS276,0301,PHY,3120,Th,2:00pm,5:50pm
5241,PHYS276,0401,PHY,3120,W,2:00pm,5:50pm
5242,PHYS331,SG91,BLD3,2206,TuTh,9:30am,10:45am
5243,PHYS371,0101,SYM,0200,MWF,1:00pm,1:50pm
5244,PHYS373,0101,PHY,1201,TuTh,11:00am,12:15pm
5245,PHYS375,0101,PHY,1410,M,2:00pm,2:50pm
5246,PHYS375,0102,PHY,1410,M,2:00pm,2:50pm
5247,PHYS375,0103,PHY,1410,M,2:00pm,2:50pm
5248,PHYS375,0104,PHY,1410,M,2:00pm,2:50pm
5249,PHYS399C,0101,PHY,1201,F,3:00pm,3:50pm
5250,PHYS399D,0101,PHY,1204,F,9:00am,9:50am
5251,PHYS401,0101,PHY,1201,MWF,10:00am,10:50am
5252,PHYS402,0101,PHY,1402,MW,10:00am,10:50am
5253,PHYS404,0101,ESJ,2212,MWF,9:00am,9:50am
5254,PHYS405,0101,PHY,1402,W,12:00pm,12:50pm
5255,PHYS410,0101,PHY,1201,TuTh,9:00am,10:50am
5256,PHYS411,0101,PHY,1402,TuTh,11:00am,12:50pm
5257,PHYS420,0101,PHY,0405,MW,3:30pm,4:45pm
5258,PHYS431,0101,CHE,2108,MW,5:00pm,6:15pm
5259,PHYS475,0101,PSC,3150,MW,1:00pm,2:15pm
5260,PHYS485,0101,CHE,2136,MF,2:00pm,2:50pm
5261,PHYS485,0102,CHE,2136,MF,2:00pm,2:50pm
5262,PHYS601,0101,HBK,0115,TuTh,12:30pm,1:45pm
5263,PHYS604,0101,ATL,1113,TuTh,9:30am,10:45am
5264,PHYS622,0201,ATL,1113,MW,10:00am,10:50am
5265,PHYS624,0101,SPH,0302,TuTh,9:30am,10:45am
5266,PHYS662,0101,IPT,1116,TuTh,9:30am,10:45am
5267,PHYS675,0101,PSC,3150,MW,1:00pm,2:15pm
5268,PHYS685,0101,CHE,2136,MF,2:00pm,2:50pm
5269,PHYS685,0102,CHE,2136,MF,2:00pm,2:50pm
5270,PHYS709,0101,IPT,1116,Tu,1:15pm,2:30pm
5271,PHYS715,0101,CSI,2118,TuTh,2:00pm,3:15pm
5272,PHYS721,0101,ATL,1106,WF,2:30pm,3:45pm
5273,PHYS728,0101,ATL,2400,M,11:00am,12:50pm
5274,PHYS738,0101,PHY,1201,Th,2:00pm,3:50pm
5275,PHYS739,0101,PHY,2205,Tu,11:00am,12:15pm
5276,PHYS748,0101,PHY,2202,W,2:30pm,4:00pm
5277,PHYS749,0101,PHY,1219,W,4:00pm,6:00pm
5278,PHYS758E,0101,PHY,1201,W,4:00pm,5:50pm
5279,PHYS759,0101,EGR,3111,M,3:00pm,4:00pm
5280,PHYS761,0101,CHE,2136,TuTh,11:00am,12:15pm
5281,PHYS769,0101,PHY,1402,W,4:00pm,5:15pm
5282,PHYS778,0101,ATL,2400,M,4:30pm,5:45pm
5283,PHYS798B,0101,PHY,1412,Tu,3:30pm,6:00pm
5284,PHYS798D,0101,ERF,1207,Th,12:30pm,1:30pm
5285,PHYS798L,0101,CHM,0112,M,4:00pm,5:30pm
5286,PHYS838C,0101,PHY,1201,M,4:00pm,5:50pm
5287,PHYS839A,0101,PHY,1201,F,4:00pm,7:00pm
5288,PHYS859B,0101,PSC,3150,TuTh,11:00am,12:30pm
5289,PLCY100,0101,KEY,0106,MW,10:00am,10:50am
5290,PLCY100,0102,KEY,0106,MW,10:00am,10:50am
5291,PLCY100,0103,KEY,0106,MW,10:00am,10:50am
5292,PLCY100,0104,KEY,0106,MW,10:00am,10:50am
5293,PLCY100,0105,KEY,0106,MW,10:00am,10:50am
5294,PLCY201,0101,CCC,1205,TuTh,2:00pm,3:15pm
5295,PLCY201,0102,CCC,1205,TuTh,2:00pm,3:15pm
5296,PLCY201,0103,CCC,1205,TuTh,2:00pm,3:15pm
5297,PLCY201,FC01,TLF,1126,TuTh,3:00pm,4:15pm
5298,PLCY203,0101,SHM,2102,TuTh,12:30pm,1:45pm
5299,PLCY214,0101,EAS,0102,TuTh,2:00pm,3:15pm
5300,PLCY300,0101,TWS,1310,W,1:30pm,4:00pm
5301,PLCY301,0101,LEF,2205,TuTh,12:30pm,1:45pm
5302,PLCY302,0101,TLF,1126,W,4:15pm,6:45pm
5303,PLCY304,0101,TLF,1126,M,2:00pm,4:30pm
5304,PLCY311,0101,TLF,1126,Tu,4:15pm,6:45pm
5305,PLCY313,0101,ATL,2324,M,2:00pm,4:35pm
5306,PLCY359A,0101,SQH,1107,TuTh,8:00am,9:15am
5307,PLCY359M,0101,ESJ,0224,Th,4:15pm,6:45pm
5308,PLCY610,0201,VMH,1203,W,4:15pm,6:45pm
5309,PLCY610,0401,VMH,1207,Th,9:15am,11:45am
5310,PLCY611,0101,VMH,1207,W,4:15pm,6:45pm
5311,PLCY640,0201,VMH,1203,Th,1:30pm,4:00pm
5312,PLCY640,0401,VMH,1203,M,7:00pm,9:30pm
5313,PLCY688E,0101,VMH,1203,Th,4:15pm,6:45pm
5314,PLCY688E,0201,VMH,1203,W,9:15am,11:45am
5315,PLCY688E,0301,VMH,1107,Th,9:15am,11:45am
5316,PLCY688E,0401,VMH,1207,Th,7:00pm,9:30pm
5317,PLCY688G,0101,VMH,1107,W,1:30pm,4:00pm
5318,PLCY688I,0101,VMH,1207,MW,1:30pm,4:00pm
5319,PLCY688I,0201,VMH,1207,MW,7:00pm,9:30pm
5320,PLCY688R,0101,VMH,1207,MW,1:30pm,4:00pm
5321,PLCY688R,0201,VMH,1207,MW,7:00pm,9:30pm
5322,PLCY688Y,0101,VMH,1212,Tu,4:15pm,6:45pm
5323,PLCY688Y,0201,VMH,1212,Tu,4:15pm,6:45pm
5324,PLCY688Y,0301,VMH,1212,Tu,4:15pm,6:45pm
5325,PLCY688Y,0401,VMH,1212,Tu,4:15pm,6:45pm
5326,PLCY689A,0101,VMH,1101,W,4:15pm,6:45pm
5327,PLCY689J,0101,VMH,1101,W,1:30pm,4:00pm
5328,PLCY689K,0101,VMH,1101,Th,9:15am,11:45am
5329,PLCY689Q,0101,VMH,1107,W,9:15am,11:45am
5330,PLCY689Z,0101,VMH,2505,W,7:00pm,9:30pm
5331,PLCY698A,0101,VMH,1101,Th,4:15pm,6:45pm
5332,PLCY698C,0101,VMH,1107,W,4:15pm,6:45pm
5333,PLCY698T,0101,VMH,1203,M,9:15am,11:45am
5334,PLCY699B,0101,IPT,1116,TuTh,9:30am,10:45am
5335,PLCY699J,0101,VMH,1107,TuTh,1:15pm,4:00pm
5336,PLCY699W,0101,VMH,2101F,Th,1:30pm,4:00pm
5337,PLCY699W,0201,VMH,1203,Th,7:00pm,9:30pm
5338,PLCY699W,0211,VMH,1203,Th,7:00pm,9:30pm
5339,PLCY699W,0301,VMH,1101,Th,7:00pm,9:30pm
5340,PLCY699W,0311,PKT,1221,Th,1:30pm,4:00pm
5341,PLCY699W,0401,VMH,1207,Th,1:30pm,4:00pm
5342,PLCY699W,0411,VMH,1207,Th,1:30pm,4:00pm
5343,PLCY699W,0501,PKT,1224,Th,1:30pm,4:00pm
5344,PLCY699W,0511,VMH,1203,Th,7:00pm,9:30pm
5345,PLCY699W,0521,VMH,1101,Th,1:30pm,4:15pm
5346,PLCY700,0101,VMH,1203,Th,9:15am,11:45am
5347,PLCY720,0101,VMH,1101,Tu,4:15pm,6:45pm
5348,PLCY735,0101,VMH,1203,Tu,9:15am,11:45am
5349,PLCY737,0101,VMH,1203,W,7:00pm,9:30pm
5350,PLCY741,0101,VMH,1207,Th,4:15pm,6:45pm
5351,PLCY744,0101,VMH,1107,W,7:00pm,9:30pm
5352,PLCY752,0101,VMH,1107,M,4:15pm,6:50pm
5353,PLCY780,0101,VMH,1203,M,1:30pm,4:00pm
5354,PLCY781,0101,VMH,1203,M,4:15pm,6:45pm
5355,PLCY781,0201,VMH,1207,W,9:15am,11:45am
5356,PLCY783,0101,VMH,1107,Tu,7:00pm,9:30pm
5357,PLCY798C,0101,VMH,1101,Tu,7:00pm,9:30pm
5358,PLCY798N,0101,VMH,1107,M,9:15am,11:45am
5359,PLCY798Y,0101,VMH,1107,Th,4:15pm,6:45pm
5360,PLCY798Z,0101,VMH,1101,M,9:15am,11:45am
5361,PLSC101,0101,PLS,1140,MWF,10:00am,10:50am
5362,PLSC101,0102,PLS,1140,MWF,10:00am,10:50am
5363,PLSC101,0103,PLS,1140,MWF,10:00am,10:50am
5364,PLSC101,0104,PLS,1140,MWF,10:00am,10:50am
5365,PLSC115,0101,PLS,1130,Tu,11:00am,12:15pm
5366,PLSC115,0102,PLS,1130,Tu,11:00am,12:15pm
5367,PLSC120,0101,PLS,1115,TuTh,9:30am,10:45am
5368,PLSC125,0101,MMH,1400,Tu,9:30am,10:45am
5369,PLSC125,0102,MMH,1400,Tu,9:30am,10:45am
5370,PLSC125,0103,MMH,1400,Tu,9:30am,10:45am
5371,PLSC201,0101,PLS,1119,MWF,10:00am,10:50am
5372,PLSC201,0102,PLS,1119,MWF,10:00am,10:50am
5373,PLSC203,0101,PLS,1162,TuTh,2:00pm,3:15pm
5374,PLSC205,0101,PLS,1117,MWF,1:00pm,1:50pm
5375,PLSC205,0102,PLS,1117,MWF,1:00pm,1:50pm
5376,PLSC253,0101,PLS,1140,WF,1:00pm,1:50pm
5377,PLSC253,0102,PLS,1140,WF,1:00pm,1:50pm
5378,PLSC253,0103,PLS,1140,WF,1:00pm,1:50pm
5379,PLSC389,0101,PLS,1119,W,9:00am,9:50am
5380,PLSC402,0101,PBR,1102,TuTh,9:30am,10:45am
5381,PLSC404,0101,PLS,1168,TuTh,11:00am,12:15pm
5382,PLSC405,0101,PLS,1164,TuTh,2:00pm,3:15pm
5383,PLSC420,0101,PLS,1111,TuTh,1:00pm,2:15pm
5384,PLSC420,0102,PLS,1111,TuTh,1:00pm,2:15pm
5385,PLSC433,0101,PLS,1119,MW,11:00am,12:15pm
5386,PLSC453,0101,PLS,1113,TuTh,9:30am,10:45am
5387,PLSC605,0101,PLS,1164,TuTh,2:00pm,3:15pm
5388,PLSC608,0101,PLS,2107,M,3:30pm,5:30pm
5389,PLSC619,0101,PLS,1140,Th,4:00pm,5:50pm
5390,PLSC689Q,0101,EGR,3111,TuTh,9:30am,10:45am
5391,PORT104,0101,JMZ,2207,TuTh,11:00am,12:15pm
5392,PORT205,0101,KEY,0100,TuTh,2:00pm,3:15pm
5393,PORT223,0101,JMZ,2207,TuTh,12:30pm,1:45pm
5394,PORT388C,0101,JMZ,2122,TuTh,11:00am,12:15pm
5395,PSYC100,FC01,HJP,2242,MW,7:30pm,8:45pm
5396,PSYC100,FC02,HJP,2242,MW,6:00pm,7:15pm
5397,PSYC221H,0101,LEF,1222,M,2:00pm,4:30pm
5398,PSYC289D,0101,BPS,1250,TuTh,2:00pm,3:15pm
5399,PSYC300,0101,BPS,1243,MW,1:00pm,1:50pm
5400,PSYC300,0102,BPS,1243,MW,1:00pm,1:50pm
5401,PSYC300,0103,BPS,1243,MW,1:00pm,1:50pm
5402,PSYC300,0104,BPS,1243,MW,1:00pm,1:50pm
5403,PSYC300,0105,BPS,1243,MW,1:00pm,1:50pm
5404,PSYC300,0106,BPS,1243,MW,1:00pm,1:50pm
5405,PSYC300,0201,BPS,1250,MW,3:00pm,3:50pm
5406,PSYC300,0202,BPS,1250,MW,3:00pm,3:50pm
5407,PSYC300,0203,BPS,1250,MW,3:00pm,3:50pm
5408,PSYC300,0204,BPS,1250,MW,3:00pm,3:50pm
5409,PSYC300,0205,BPS,1250,MW,3:00pm,3:50pm
5410,PSYC300,0206,BPS,1250,MW,3:00pm,3:50pm
5411,PSYC301,0101,BPS,1250,MW,5:00pm,6:15pm
5412,PSYC302,0101,BPS,1236,TuTh,12:30pm,1:45pm
5413,PSYC309R,0101,BPS,1140B,Th,9:30am,10:45am
5414,PSYC318D,0101,PLS,1111,MW,8:00am,9:15am
5415,PSYC330,0101,BPS,1243,TuTh,11:00am,12:15pm
5416,PSYC334,0101,ESJ,2204,TuTh,9:30am,10:45am
5417,PSYC341,0101,BPS,1243,TuTh,12:30pm,1:45pm
5418,PSYC353,0101,BPS,1243,MW,8:00am,9:15am
5419,PSYC354,0101,ESJ,1224,MWF,10:00am,10:50am
5420,PSYC355,0101,ESJ,2204,TuTh,11:00am,12:15pm
5421,PSYC361,0101,TYD,2106,TuTh,9:30am,10:45am
5422,PSYC407,0101,BPS,0140,MW,9:00am,9:50am
5423,PSYC407,0201,BPS,0140,MW,9:00am,9:50am
5424,PSYC407,0301,BPS,0140,MW,9:00am,9:50am
5425,PSYC409,0101,MOR,1101,W,2:00pm,3:50pm
5426,PSYC411,0101,BPS,1232,TuTh,11:00am,12:15pm
5427,PSYC414,0101,CHM,1228,MWF,11:00am,11:50am
5428,PSYC420,0101,BPS,1236,MW,10:00am,10:50am
5429,PSYC420,0102,BPS,1236,MW,10:00am,10:50am
5430,PSYC420,0201,BPS,1238,MW,11:00am,11:50am
5431,PSYC420,0202,BPS,1238,MW,11:00am,11:50am
5432,PSYC424,SG91,BLD3,2225,M,9:30am,12:00pm
5433,PSYC425,0101,BPS,1232,TuTh,12:30pm,1:45pm
5434,PSYC432,0201,BPS,1236,TuTh,2:00pm,3:15pm
5435,PSYC433,0101,TWS,0320,M,10:00am,11:50am
5436,PSYC433,0102,TWS,0320,M,10:00am,11:50am
5437,PSYC433,0103,TWS,0320,M,10:00am,11:50am
5438,PSYC433,0104,TWS,0320,M,10:00am,11:50am
5439,PSYC433,0105,TWS,0320,M,10:00am,11:50am
5440,PSYC433,0106,TWS,0320,M,10:00am,11:50am
5441,PSYC433,0107,TWS,0320,M,10:00am,11:50am
5442,PSYC433,0108,TWS,0320,M,10:00am,11:50am
5443,PSYC433,0109,TWS,0320,M,10:00am,11:50am
5444,PSYC436,0101,TWS,1310,MWF,11:00am,11:50am
5445,PSYC437,0101,TWS,0310,TuTh,5:00pm,6:15pm
5446,PSYC445,0101,PLS,1129,MWF,2:00pm,2:50pm
5447,PSYC460,0101,BPS,0283,TuTh,11:00am,12:15pm
5448,PSYC489X,0101,BPS,1236,TuTh,9:30am,10:45am
5449,PSYC489Z,0101,JMZ,1215,TuTh,2:00pm,3:15pm
5450,PSYC601,0101,BPS,0283,TuTh,9:00am,10:50am
5451,PSYC604,0101,BPS,1140B,W,1:00pm,3:30pm
5452,PSYC612,0101,BPS,1234,M,9:00am,11:45am
5453,PSYC622,PCC1,BPS,0283,Tu,6:00pm,9:00pm
5454,PSYC624,0101,BPS,1140B,Tu,1:00pm,3:45pm
5455,PSYC643,0101,BPS,2114B,W,1:00pm,3:30pm
5456,PSYC643,PCC1,BPS,1140B,Tu,6:00pm,9:00pm
5457,PSYC644,PCC1,BPS,1140B,Th,6:00pm,9:00pm
5458,PSYC651,PCC1,BPS,1236,Th,6:00pm,9:00pm
5459,PSYC692,0101,BPS,1103,M,1:00pm,4:00pm
5460,PSYC695,0101,BPS,2145,M,5:00pm,7:50pm
5461,PSYC698,0101,BPS,1238,W,1:00pm,4:00pm
5462,PSYC700,0101,BPS,2145,M,2:00pm,4:50pm
5463,PSYC764,0101,BPS,1103,TuTh,11:00am,12:15pm
5464,PSYC779A,0101,BPS,1140A,Th,2:00pm,4:30pm
5465,PSYC798B,0101,BPS,1232,W,1:00pm,1:50pm
5466,PSYC798K,0101,BPS,1140A,Tu,2:00pm,4:30pm
5467,PSYC819D,0101,BPS,1103,Th,12:30pm,3:00pm
5468,PSYC889,0201,BPS,0283,W,9:00am,9:50am
5469,RDEV250,0101,ESJ,1224,TuTh,3:30pm,4:45pm
5470,RDEV270,0101,ARC,1101,Tu,7:00pm,9:40pm
5471,RDEV350,0101,ARC,1103,W,7:00pm,9:40pm
5472,RDEV450,0102,ARC,0111,W,4:00pm,6:40pm
5473,RDEV630,0101,ARC,1123,W,7:00pm,9:40pm
5474,RDEV635,0101,ARC,1123,Th,7:00pm,9:40pm
5475,RDEV688C,0101,ARC,1119,Th,7:00pm,9:40pm
5476,RDEV688E,0101,ARC,1127,M,7:00pm,9:40pm
5477,RDEV688I,0101,ASY,3221,Tu,7:00pm,9:40pm
5478,RDEV688I,0103,ARC,1125,Tu,7:00pm,9:40pm
5479,RDEV688I,0104,ARC,1123,Tu,7:00pm,9:40pm
5480,RDEV688I,0105,ASY,3215,Tu,7:00pm,9:40pm
5481,RDEV688J,0101,ARC,1103,Tu,7:00pm,9:40pm
5482,RDEV688K,0101,ARC,1101,Tu,7:00pm,9:40pm
5483,RDEV688L,0101,ARC,1101,W,7:00pm,9:40pm
5484,RDEV688T,0101,ARC,1103,M,7:00pm,9:40pm
5485,RDEV688V,0101,ARC,1125,Th,7:00pm,9:40pm
5486,RDEV688Z,0101,ARC,1101,Th,7:00pm,9:40pm
5487,RDEV689M,0101,ARC,1101,M,7:00pm,9:40pm
5488,RDEV689W,0101,ARC,1125,W,7:00pm,9:40pm
5489,RELS120,0101,SYM,0200,MW,12:00pm,12:50pm
5490,RELS120,0102,SYM,0200,MW,12:00pm,12:50pm
5491,RELS120,0103,SYM,0200,MW,12:00pm,12:50pm
5492,RELS120,0104,SYM,0200,MW,12:00pm,12:50pm
5493,RELS170,0101,MMH,1400,MW,10:00am,10:50am
5494,RELS170,0102,MMH,1400,MW,10:00am,10:50am
5495,RELS170,0103,MMH,1400,MW,10:00am,10:50am
5496,RELS170,0104,MMH,1400,MW,10:00am,10:50am
5497,RELS170,0105,MMH,1400,MW,10:00am,10:50am
5498,RELS170,0106,MMH,1400,MW,10:00am,10:50am
5499,RELS170,0107,MMH,1400,MW,10:00am,10:50am
5500,RELS170,0201,MMH,1400,MW,11:00am,11:50am
5501,RELS170,0202,MMH,1400,MW,11:00am,11:50am
5502,RELS170,0203,MMH,1400,MW,11:00am,11:50am
5503,RELS170,0205,MMH,1400,MW,11:00am,11:50am
5504,RELS289D,0101,KEY,0106,MW,1:00pm,1:50pm
5505,RELS289D,0102,KEY,0106,MW,1:00pm,1:50pm
5506,RELS289D,0103,KEY,0106,MW,1:00pm,1:50pm
5507,RELS289D,0104,KEY,0106,MW,1:00pm,1:50pm
5508,RELS289I,0101,SQH,1120,MW,11:00am,11:50am
5509,RELS289I,0102,SQH,1120,MW,11:00am,11:50am
5510,RELS289I,0103,SQH,1120,MW,11:00am,11:50am
5511,RELS289I,0104,SQH,1120,MW,11:00am,11:50am
5512,RELS289J,0101,ASY,2309,MW,11:00am,11:50am
5513,RELS289J,0102,ASY,2309,MW,11:00am,11:50am
5514,RELS289J,0103,ASY,2309,MW,11:00am,11:50am
5515,RELS289J,0104,ASY,2309,MW,11:00am,11:50am
5516,RELS319W,0101,SKN,1112,TuTh,11:00am,12:15pm
5517,RELS346,0101,TLF,1103,TuTh,2:00pm,3:15pm
5518,RELS419J,0101,KEY,1117,TuTh,3:30pm,4:45pm
5519,RELS419V,0101,SQH,1121,MW,2:00pm,3:15pm
5520,RUSS101,0101,JMZ,2125,MWF,10:00am,10:50am
5521,RUSS101,0201,JMZ,2125,MWF,11:00am,11:50am
5522,RUSS201,0101,JMZ,2122,MWF,10:00am,10:50am
5523,RUSS222,0101,JMZ,1224,MW,2:00pm,3:15pm
5524,RUSS301,0101,JMZ,1226,TuTh,11:00am,12:15pm
5525,RUSS303,0101,JMZ,3203,MWF,1:00pm,1:50pm
5526,RUSS361,0101,KEY,0125,MW,3:30pm,4:45pm
5527,RUSS403,0101,JMZ,3118,TuTh,2:00pm,3:15pm
5528,SLAA610,0101,JMZ,3120,Tu,1:00pm,3:30pm
5529,SLAA611,0101,JMZ,1123,W,1:00pm,3:30pm
5530,SLAA649R,0101,JMZ,2122,Th,5:00pm,7:30pm
5531,SLAA650,0101,JMZ,3122,Th,2:00pm,4:30pm
5532,SLAA741,0101,JMZ,2207,W,4:00pm,6:30pm
5533,SLAA744,0101,JMZ,2123,Tu,4:00pm,6:30pm
5534,SLAA750,0101,JMZ,3122,M,4:00pm,6:30pm
5535,SLAA760,0101,JMZ,1122,F,2:00pm,4:30pm
5536,SLLC286,0101,MCB,1207,TuTh,2:00pm,3:15pm
5537,SLLC299P,FC01,JMZ,2117,MW,6:00pm,7:15pm
5538,SLLC601,0101,JMZ,1123,M,3:00pm,4:15pm
5539,SOCY100,0101,ASY,1213,TuTh,9:30am,10:45am
5540,SOCY100,0201,ASY,1213,MWF,10:00am,10:50am
5541,SOCY100,0301,ESJ,0215,MWF,9:00am,9:50am
5542,SOCY100,0401,ASY,1213,MWF,11:00am,11:50am
5543,SOCY100,0501,ASY,2203,TuTh,8:30am,9:20am
5544,SOCY100,0502,ASY,2203,TuTh,8:30am,9:20am
5545,SOCY100,0503,ASY,2203,TuTh,8:30am,9:20am
5546,SOCY100,0504,ASY,2203,TuTh,8:30am,9:20am
5547,SOCY100,FC01,ASY,2309,MW,7:30pm,8:45pm
5548,SOCY100,FC02,ASY,1213,TuTh,7:30pm,8:45pm
5549,SOCY100H,0101,ASY,3203,MWF,10:00am,10:50am
5550,SOCY105,0101,ASY,1213,TuTh,12:30pm,1:45pm
5551,SOCY105,0201,ASY,1213,TuTh,3:30pm,4:45pm
5552,SOCY105,0301,ASY,1213,MWF,1:00pm,1:50pm
5553,SOCY105,0401,ASY,2309,MWF,12:00pm,12:50pm
5554,SOCY105,FC01,ASY,1213,MW,6:00pm,7:15pm
5555,SOCY110,0101,ASY,1213,MWF,9:00am,9:50am
5556,SOCY200,0101,ASY,2203,MW,2:00pm,3:15pm
5557,SOCY200,0102,ASY,2203,MW,2:00pm,3:15pm
5558,SOCY200,0103,ASY,2203,MW,2:00pm,3:15pm
